RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30
394905,341,"New Bern, NC",msa,NC,,,,,,,,,,,,,,,,,,,,,,,,,,,245500.0,182000.0,226250.0,226750.0,228500.0,220000.0,237850.0,224250.0,248000.0,231000.0,218000.0,229750.0,229000.0,237000.0,242000.0,246500.0,244000.0,250500.0,247000.0,281500.0,286500.0,264500.0,289000.0,273890.0,309000.0,294500.0,297000.0,317500.0,317250.0,316500.0,318500.0,309000.0,325545.0,326000.0,318500.0,334610.0,335750.0,320000.0,321000.0,287050.0,349380.0,325745.0,332750.0,350000.0,329000.0,323000.0,319250.0,297500.0,335750.0,317995.0,329750.0,341000.0,326000.0,348250.0,337700.0,367250.0,365000.0,349250.0,339085.0,331000.0,336500.0,340000.0,342000.0,344000.0,352919.0,342300.0,344500.0,337000.0,339000.0
394635,350,"Goldsboro, NC",msa,NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286000.0,253000.0,303000.0,313900.0,314900.0,259000.0,274900.0,285500.0,273950.0,296995.0,304000.0,297000.0,288000.0,272000.0,289500.0,285500.0,266000.0,293500.0,297000.0,277000.0,290560.0,313000.0,308000.0,288500.0,270000.0,269900.0,285500.0,266500.0,299500.0,256500.0,279900.0,279450.0,269500.0,281900.0,302000.0
394423,360,"Brunswick, GA",msa,GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363500.0,440000.0,331955.0,357235.0,317450.0,299900.0,250384.0,254932.5,326675.0,278085.0,290537.5,357750.0,405694.5,328700.0,367500.0,419990.0,344432.5,375000.0,359900.0,317900.0,350000.0,350000.0,285900.0,352450.0,185000.0,330000.0,289900.0,300000.0,426100.0,330700.0,373500.0,353282.5,328495.0,369900.0,305950.0,470000.0,371350.0,435400.0,359332.5,348250.0,415520.0,304400.0,302600.0,279090.0,290845.0,356706.0,316010.0,350100.0,352950.0,341570.0,341600.0,345000.0,321000.0,374700.0,329140.0,408700.0,336418.5,432300.0,390445.0
395173,361,"Twin Falls, ID",msa,ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407337.5,420000.0,416500.0,425000.0,388690.0
395168,374,"Tullahoma, TN",msa,TN,,,,,,,,,,,,,,157000.0,180000.0,206950.0,170650.0,209900.0,199900.0,219650.0,216500.0,250450.0,204609.0,199900.0,203200.0,212650.0,225400.0,219900.0,208000.0,214900.0,234400.0,280000.0,237000.0,249900.0,245400.0,255850.0,208950.0,191500.0,242700.0,214900.0,268400.0,289900.0,272850.5,350000.0,295000.0,296200.0,310000.0,364950.0,287400.0,251000.0,305000.0,361000.0,415000.0,410000.0,359900.0,345000.0,399900.0,390000.0,389900.0,329900.0,328500.0,358900.0,299900.0,339000.0,315950.0,299900.0,385900.0,395000.0,301900.0,347450.0,299900.0,332950.0,286900.0,337500.0,297900.0,312000.0,292450.0,299000.0,350000.0,339725.0,284900.0,304500.0,329900.0,370000.0,390000.0,335745.0,385900.0,360000.0,327000.0,377400.0,339990.0,357400.0,352697.0,371604.0,345000.0
394762,379,"LaGrange, GA",msa,GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326990.0
753912,398,"Pinehurst, NC",msa,NC,239500.0,239900.0,270000.0,272000.0,297037.0,272750.0,286000.0,292656.5,305000.0,277000.0,312000.0,301500.0,249500.0,258500.0,269000.0,289950.0,289340.0,270000.0,314750.0,302499.0,289000.0,286750.0,311250.0,323000.0,275000.0,288500.0,269900.0,295000.0,297500.0,336500.0,309500.0,318000.0,310000.0,332740.0,326274.0,335250.0,268250.0,296000.0,311500.0,312000.0,329000.0,314000.0,299000.0,385500.0,395000.0,380750.0,378500.0,413500.0,354500.0,392000.0,384750.0,399000.0,348000.0,456000.0,369000.0,422500.0,441000.0,425000.0,432000.0,366500.0,391500.0,404800.0,415000.0,379000.0,399900.0,407500.0,394175.0,435000.0,380000.0,417500.0,369000.0,415000.0,358500.0,399900.0,459500.0,427000.0,420000.0,384900.0,419000.0,409000.0,426111.0,436075.0,419500.0,413920.0,390500.0,387430.0,404000.0,416620.0,414900.0,447290.0,445000.0,409000.0,397900.0,408805.5,428945.0
395086,402,"Sevierville, TN",msa,TN,,170325.0,187900.0,184900.0,225000.0,213500.0,263650.0,267353.0,265000.0,242500.0,229900.0,232000.0,213845.0,255187.5,194900.0,236850.0,249280.0,262325.0,254712.5,299000.0,237500.0,296300.0,260455.0,256000.0,255000.0,234945.0,244135.0,267900.0,255725.0,284225.0,332285.0,270000.0,375000.0,354000.0,343800.0,469950.0,349900.0,434500.0,374000.0,386500.0,519789.0,395000.0,533400.0,485000.0,650000.0,489900.0,688785.5,710000.0,591530.0,700000.0,634900.0,699900.0,700000.0,560000.0,716450.0,467450.0,699000.0,715000.0,706500.0,750000.0,560350.0,565000.0,659900.0,836250.0,677500.0,845000.0,750000.0,635000.0,652000.0,854000.0,750000.0,737500.0,714500.0,663000.0,1025000.0,950000.0,699900.0,577000.0,475000.0,549900.0,724500.0,541450.0,715000.0,712499.5,650000.0,537500.0,570000.0,600000.0,590000.0,448015.0,564950.0,650000.0,590000.0,625000.0,658500.0
394882,403,"Moses Lake, WA",msa,WA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375999.0,364265.5,371900.0,351551.0,350851.0,354900.0,346995.0,364740.0,365000.0
394928,410,"Ocean City, NJ",msa,NJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500000.0,1287500.0,1200000.0,999990.0,1352500.0,1099500.0,1322500.0,725000.0
394682,449,"Hinesville, GA",msa,GA,191515.0,216095.0,216590.0,205422.5,234745.0,204217.5,228685.0,192575.0,205435.0,204300.0,216100.0,195517.5,199630.0,206400.0,201602.5,204600.0,194292.5,201945.0,191570.0,218402.5,188247.5,189150.0,211910.0,201450.0,187185.0,174727.5,190600.0,212000.0,197910.0,221423.5,210045.0,212030.0,196012.5,209095.0,224995.0,205695.0,200690.0,217410.0,221995.0,220922.5,223782.5,222200.0,234000.0,256295.0,241400.0,259130.0,256000.0,253952.5,239925.0,249372.5,272200.0,278500.0,276500.0,291697.5,279245.0,276775.0,296100.0,278000.0,284300.0,267325.0,266500.0,268250.0,259950.0,267200.0,273372.0,276275.0,272112.5,281650.0,263380.0,277847.5,275300.0,283000.0,285700.0,283237.5,290500.0,269675.0,277100.0,303350.0,295575.0,282700.0,298000.0,269500.0,287787.5,295650.0,307090.0,311090.0,309800.0,309577.5,326950.0,308050.0,299675.0,301050.0,296000.0,299900.0,297282.5
394674,467,"Heber, UT",msa,UT,,,,,,,,,,,,,,,545000.0,1124000.0,734912.5,679999.0,564049.0,787000.0,932240.0,795000.0,647500.0,1150000.0,725000.0,566564.8049999999,806560.5,775754.5,746298.0,787569.0,1000000.0,796117.5,1300000.0,859639.0,1210000.0,657888.0,534117.0,820352.0,887225.0,1013608.0,846233.0,870442.0,895000.0,785752.5,729900.0,968010.0,894993.0,1383100.0,1300000.0,924840.0,1275000.0,940000.0,1177284.0,1111450.0,1132615.0,1184862.0,1294808.0,999900.0,1400000.0,1255970.0,1370500.0,1165183.5,1099990.0,1175000.0,1056689.0,1306048.0,1447500.0,1065265.02,1527000.0,1491783.5,1200000.0,1297371.5,1343437.0,1324000.0,1175650.0,1108000.0,1150000.0,1745140.0,1375000.0,1089995.0,967500.0,1251158.5,873000.0,1550021.5,1458546.5,1308542.0,1502131.5,1150000.0,1385133.0,1124487.0,1502234.0,2288100.0,1961465.0,1877721.0,2315000.0
753893,477,"Jefferson, GA",msa,GA,213450.0,204900.0,227900.0,201900.0,219420.0,224400.0,212900.0,202900.0,262274.0,236997.5,219900.0,250585.0,250000.0,234000.0,257000.0,267720.5,255475.0,249875.0,248343.0,252178.0,263500.0,244635.0,255050.0,250599.0,262000.0,265375.0,259012.0,259540.0,283000.0,275336.0,287279.0,279310.0,273832.0,295632.0,295699.5,309625.0,297787.0,300623.5,285420.0,299485.0,275990.0,282255.0,282990.0,307600.0,321935.0,304800.0,339600.0,394900.0,329900.0,400000.0,354990.0,364900.0,375062.5,407490.0,402700.0,424900.0,415500.0,415490.0,425371.5,410000.0,385400.0,390000.0,415000.0,417600.0,399800.0,402982.5,388065.0,423450.0,394900.0,417980.0,415973.0,414244.5,394900.0,436090.0,446615.0,443291.0,415400.0,422990.0,425737.0,463044.0,479990.0,455993.0,472990.0,469990.0,457500.0,475799.0,482091.0,445468.0,455269.0,469990.0,465990.0,468687.5,463203.0,474990.0,463722.0
845162,535,"Granbury, TX",msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342450.0,293500.0,270000.0,327400.0,329875.0,308000.0,324995.0,298000.0,300950.0,294000.0,306250.0,396832.0,350000.0,294500.0,339490.0,280000.0,311395.0,285000.0,336495.0,317000.0,275000.0,336200.0
394446,562,"Cedar City, UT",msa,UT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465000.0,445000.0
395122,576,"St. Marys, GA",msa,GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393900.0,344900.0,402970.0,397080.0
394562,582,"Elizabeth City, NC",msa,NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299500.0,364750.0,363050.0,370000.0,329690.0,392300.0,341715.0,350535.0,337657.5
